3090973;1963;1243;;US;TX;;2;;114;5;55;;13;;0.2722;;;;;;;
3436095;1969;3378;1967;GB;;327975;3;;280;5;55;;6;;0.7222;;11.8333;;;;0;0
3608111;1971;4288;1969;US;NY;;1;;114;5;55;;3;;0.4444;;4.3333;;;;;
3755838;1973;4995;1971;US;TX;;1;;114;5;55;;8;;0.4063;;12.25;;;;;
3858261;1975;5485;1973;JP;;;1;2;470;5;59;3;1;1;0;0.4444;19;10.6667;;;;
3108623;1963;1397;;US;CT;;2;;81;5;59;;6;;0.4444;;;;;;;
3120012;1964;1495;;US;CT;;1;;470;5;59;;3;;0.4444;;;;;;;
3238540;1966;2258;;US;CT;;2;;470;5;59;;3;;0;;;;;;;
3858262;1975;5485;1973;US;MA;601600;2;8;470;5;59;6;4;1;0;0.6667;13.5;5.3333;0.5;0.3333;0.25;0.25
3294139;1966;2552;;US;NJ;;2;;411;5;59;;17;;0.7197;;;;;;;
3416492;1968;3273;1967;US;MA;;2;;118;1;12;;28;;0.6964;;15.0357;;;;;
3452714;1969;3469;1967;US;MA;601600;2;;118;1;12;;20;;0.61;;14.25;;;;0.2;0.2
3557750;1971;4043;1968;US;PA;538575;2;;118;1;12;;6;;0.6667;;8.8333;;;;0;0
3579684;1971;4162;1968;US;MA;601600;2;;470;5;59;;8;;0.5625;;14.125;;;;0.125;0.125
3720533;1973;4820;1971;US;PA;538575;2;;427;1;12;;18;;0.7284;;7.8889;;;;0.0556;0.0556
3858263;1975;5485;1973;SU;;;1;3;12;6;63;2;2;1;0;0;5.5;4;;;;
3594838;1971;4225;1970;US;MA;601600;2;;12;6;63;;1;;0;;3;;;;0;0
3608118;1971;4288;1969;US;MA;601600;2;;12;6;63;;2;;0;;4.5;;;;0;0
3858264;1975;5485;1973;US;WI;309400;2;8;14;6;69;6;6;1;0;0;10.6667;7.5;0;0;0;0
3137017;1964;1628;;US;WI;;2;;14;6;69;;18;;0;;;;;;;
3203002;1965;2062;;US;WI;;2;;14;6;69;;6;;0;;;;;;;
3299456;1967;2580;1964;US;IL;;2;;14;6;69;;5;;0;;15.2;;;;;
3368229;1968;2965;1966;US;WI;;2;;14;6;69;;10;;0.32;;16.9;;;;;
3530488;1970;3917;1969;US;WI;342355;2;;14;6;69;;8;;0;;12.375;;;;0;0
3606627;1971;4281;1970;US;WI;309310;2;;14;6;69;;6;;0;;6.8333;;;;0.5;0.5
3858265;1975;5485;1973;US;MA;;1;10;15;6;69;4;3;0.75;0.4444;0.4444;21;14.25;;;;
3163943;1965;1831;;US;CA;;1;;434;6;69;;5;;0.48;;;;;;;
3254355;1966;2349;;US;CA;;1;;15;6;69;;3;;0.4444;;;;;;;
3731335;1973;4876;1971;US;TX;;1;;15;6;69;;3;;0;;15;;;;;
3858267;1975;5485;1973;US;NY;;1;3;15;6;69;3;13;0.3333;0.7574;0;11.1538;12.6667;;;;
3626542;1971;4365;1970;US;FL;;1;;15;6;69;;18;;0.6543;;13.2778;;;;;
3858268;1975;5485;1973;US;NY;;1;4;16;5;59;2;3;0.5;0;0;18.6667;10.5;;;;
3314119;1967;2664;1965;US;CA;;2;;411;5;59;;3;;0.4444;;14.3333;;;;;
3858269;1975;5485;1973;US;MI;435140;2;5;16;5;59;4;11;0.25;0.6446;0;20;15.75;0;0;0;0
3528693;1970;3910;1969;GB;;589355;2;;52;6;69;;6;;0.6667;;18;;;;0;0
3858270;1975;5485;1973;US;KY;218550;2;2;16;5;59;6;4;0.5;0.625;0.6667;18.75;27;0;0;0;0
3187371;1965;1985;;US;FL;;2;;16;5;59;;1;;0;;;;;;;
3261129;1966;2391;;US;CA;;2;;49;5;59;;12;;0.6806;;;;;;;
3582118;1971;4169;1970;US;MI;79845;2;;403;6;67;;3;;0.6667;;10.3333;;;;0;0
3858271;1975;5485;1972;GB;;;1;11;16;5;59;8;8;0.375;0;0;15.5;22.875;;;;
3186025;1965;1978;;GB;;;3;;16;5;59;;8;;0.375;;;;;;;
3345675;1967;2839;1966;US;IL;;4;;16;5;59;;5;;0.32;;14;;;;;
3445882;1969;3434;1966;US;LA;;1;;16;5;59;;4;;0.625;;9.25;;;;;
3858272;1975;5485;1973;US;MI;56925;2;19;16;5;59;6;3;0.1667;0.6667;0;17;39.6667;0;0;0;0
3286446;1966;2517;;US;SC;;2;;55;1;13;;10;;0.46;;;;;;;
3858273;1975;5485;1971;US;RI;550875;2;3;428;6;69;5;3;0.4;0.6667;0.5;8.6667;13;0;0;0;0
3402068;1968;3182;1964;US;OH;;2;;427;1;12;;2;;0.5;;14;;;;;
3431162;1969;3350;1965;US;WA;625795;2;;428;6;69;;11;;0.7273;;14.3636;;;;0;0
3858274;1975;5485;1973;US;OH;461175;2;3;16;5;59;4;0;0.75;;0.6667;;12.25;0;0;;
3398487;1968;3161;1966;US;MI;;1;;49;5;59;;7;;0.449;;18.8571;;;;;
3628845;1971;4372;1970;US;KY;218550;2;;312;6;65;;11;;0.3967;;16.7273;;;;0;0
3648327;1972;4456;1970;US;IL;393490;2;;16;5;59;;5;;0;;14.2;;;;0;0
3858275;1975;5485;1973;US;OK;238325;2;1;19;1;11;11;0;0.1818;;0;;22.2727;0;0;;
3131364;1964;1579;;US;FL;;2;;332;4;41;;2;;0.5;;;;;;;
3139595;1964;1642;;US;CA;;2;;332;4;41;;2;;0.5;;;;;;;
3858276;1975;5485;1973;US;SC;;1;2;19;1;11;4;6;0.5;0;0;9.1667;29.25;;;;
3120030;1964;1495;;FR;;;2;;19;1;11;;6;;0.2778;;;;;;;
3387337;1968;3084;1967;US;NC;;1;;19;1;11;;3;;0;;11;;;;;
3858277;1975;5485;1973;US;LA;597175;6;3;19;1;11;1;1;1;0;0;16;3;1;1;0;0
3685100;1972;4617;1970;US;LA;597175;6;;19;1;11;;4;;0.375;;8.75;;;;0.5;0.5
3858278;1975;5485;1973;DE;;498580;3;1;19;1;11;5;3;0.2;0;0;6.6667;36.4;0;0;0.3333;0.3333
3611507;1971;4302;1969;JP;;305235;3;;19;1;11;;5;;0;;7.2;;;;0;0
3858279;1975;5485;1974;SE;;534570;3;9;24;6;63;4;11;0.5;0.562;0;16.1818;17.5;0;0;0;0
3203058;1965;2069;;SE;;;3;;24;6;63;;7;;0.7347;;;;;;;
3222745;1965;2174;;US;IL;;2;;24;6;63;;4;;0.75;;;;;;;
3858281;1975;5485;1972;US;CA;;1;5;24;6;63;4;2;0.25;0.5;0;16.5;42.5;;;;
3744099;1973;4939;1971;US;TX;;1;;24;6;63;;3;;0;;8.6667;;;;;
3858282;1975;5485;1973;US;CA;;1;9;24;6;63;6;11;0.3333;0.7769;0;13.7273;16.3333;;;;
3638286;1972;4414;1970;US;AZ;444955;2;;24;6;63;;8;;0.8125;;12.125;;;;0;0
3790992;1974;5156;1972;FR;;377375;2;;24;6;63;;25;;0.5728;;16.16;;;;0;0
3858283;1975;5485;1973;US;PA;570855;2;6;24;6;63;6;6;0.1667;0.5;0;9.1667;26.8333;0;0;0.1667;0.1667
3583041;1971;4176;1969;US;MA;;1;;24;6;63;;1;;0;;4;;;;;
3858284;1975;5485;1973;US;NY;280070;2;4;445;4;42;3;10;1;0.68;0.4444;14.4;3.3333;0.3333;0.3333;0.1;0.1
3602754;1971;4260;1969;US;OH;424145;2;;313;4;42;;6;;0.7222;;16;;;;0;0
3602756;1971;4260;1969;US;NJ;174630;2;;313;4;42;;3;;0;;11.3333;;;;0;0
3778127;1973;5093;1971;US;NY;280070;2;;445;4;42;;15;;0.5244;;12.2;;;;0.2667;0.2667
3858285;1975;5485;1972;GB;;268215;3;11;29;5;52;5;2;0.2;0;0;20.5;15.2;0;0;0;0
3545078;1970;3994;1966;US;OR;473480;2;;29;5;52;;5;;0.32;;19.4;;;;0;0
3858286;1975;5485;1972;GB;;382670;3;8;483;5;59;6;10;0.8333;0.6;0.56;7.1;13.5;0;0;0;0
3286595;1966;2517;;DE;;;1;;483;5;59;;15;;0.2311;;;;;;;
3354761;1967;2888;1965;FR;;;1;;483;5;59;;8;;0.375;;14;;;;;
3509619;1970;3777;1967;DE;;474045;3;;483;5;59;;7;;0;;11.7143;;;;0;0
3555963;1971;4036;1968;US;VA;218550;2;;409;5;51;;7;;0.5714;;13.8571;;;;0;0
3650018;1972;4463;1970;US;OH;773211;2;;408;5;51;;12;;0.4167;;8.6667;;;;0;0
3858287;1975;5485;1973;DK;;;1;9;492;5;59;7;7;0.5714;0.8163;0.625;14.4286;19.1429;;;;
3475803;1969;3595;1965;US;OH;;1;;492;5;59;;16;;0.7109;;21.125;;;;;
3613316;1971;4309;1969;US;WA;88550;2;;451;5;51;;1;;0;;4;;;;0;0
3693544;1972;4652;1970;US;IL;589515;2;;101;6;69;;10;;0.86;;14.4;;;;0;0
3757398;1973;5002;1971;DE;;323765;3;;492;5;59;;16;;0.8125;;14.25;;;;0;0
3858288;1975;5485;1973;US;MI;191280;2;24;29;5;52;3;0;0.3333;;0;;33.3333;0;0;;
3140130;1964;1649;;US;PA;;2;;384;5;59;;5;;0.48;;;;;;;
3858289;1975;5485;1973;US;MI;128180;2;14;29;5;52;6;2;0.6667;0.5;0.625;7.5;14.8333;0;0;0;0
3527087;1970;3903;1968;US;MI;496000;2;;73;4;43;;40;;0.4863;;17.525;;;;0.0333;0.025
3691641;1972;4645;1971;US;MI;204110;2;;33;6;69;;3;;0.6667;;9.6667;;;;0;0
3697865;1972;4666;1970;US;MI;496000;2;;324;4;43;;10;;0.58;;9.8;;;;0.1111;0.1
3820386;1974;5292;1972;US;MI;496000;2;;73;4;43;;8;;0.7188;;11.875;;;;0;0
3858290;1975;5485;1972;US;CT;48350;2;5;29;5;52;7;3;0.5714;0.4444;0.375;11;17.5714;0;0;0;0
3301527;1967;2587;1965;US;OH;;2;;415;5;53;;9;;0.5185;;18.3333;;;;;
3446480;1969;3434;1966;US;IL;219155;2;;416;1;19;;2;;0.5;;5;;;;0;0
3627443;1971;4365;1969;DE;;133290;3;;416;1;19;;13;;0.6746;;16.4615;;;;0;0
3697192;1972;4666;1970;US;CT;597550;2;;416;1;19;;7;;0.5714;;12.2857;;;;0.1429;0.1429
3858291;1975;5485;1973;US;CA;214815;2;4;29;5;52;6;8;0.1667;0.2188;0;10;28.6667;0;0;0.1429;0.125
3768550;1973;5051;1971;GB;;268215;3;;165;6;66;;5;;0.72;;12.4;;;;0;0
3858292;1975;5485;1974;US;WI;38795;2;13;29;5;52;1;5;1;0.72;0;12.8;3;1;1;0;0
3703954;1972;4715;1971;US;WI;38795;2;;198;5;59;;8;;0.8125;;13.125;;;;0.125;0.125
3858293;1975;5485;1973;GB;;268215;3;4;29;5;52;1;1;1;0;0;9;2;0;0;0;0
3775825;1973;5086;1971;US;CA;;4;;29;5;52;;19;;0.3657;;16.4211;;;;;
3858294;1975;5485;1973;SU;;;1;1;29;5;52;3;1;1;0;0;3;5.6667;;;;
3310865;1967;2643;1964;US;PA;;2;;29;5;52;;8;;0;;9;;;;;
3529341;1970;3917;1968;US;NY;;1;;29;5;52;;4;;0;;5;;;;;
3584362;1971;4183;1969;US;NY;280070;2;;29;5;52;;8;;0;;7.25;;;;1;0.125
3858295;1975;5485;1973;US;PA;272755;2;12;29;5;52;3;0;1;;0.4444;;6.3333;0;0;;
3122826;1964;1523;;US;NC;;2;;242;5;51;;3;;0.4444;;;;;;;
3553813;1971;4029;1968;US;NC;706518;2;;29;5;52;;3;;0;;7.6667;;;;0;0
3624888;1971;4358;1970;US;IL;465410;2;;29;5;52;;1;;0;;3;;;;0;0
3858296;1975;5485;1974;US;KY;32095;2;23;29;5;52;4;0;1;;0;;3.75;0.3333;0.25;;
3525147;1970;3889;1967;US;MO;616450;2;;29;5;52;;3;;0.4444;;8;;;;0;0
3602972;1971;4267;1969;DE;;;1;;29;5;52;;3;;0.4444;;12.6667;;;;;
3672026;1972;4561;1970;US;IN;218550;2;;29;5;52;;11;;0.6281;;14;;;;0.3;0.2727
3689976;1972;4638;1971;US;OH;32095;2;;29;5;52;;11;;0.314;;7.6364;;;;0.1818;0.1818
3858297;1975;5485;1973;US;IL;;4;21;29;5;52;4;4;0.75;0;0.4444;9.25;8.75;;;;
3347083;1967;2846;1965;US;VA;;1;;72;5;52;;10;;0.48;;18.2;;;;;
3494014;1970;3693;1967;SE;;132635;3;;29;5;52;;4;;0.625;;20.5;;;;0;0
3581379;1971;4169;1967;US;NJ;;1;;29;5;52;;8;;0;;13.125;;;;;
3858298;1975;5485;1972;US;OH;491130;2;4;29;5;52;8;4;0.375;0.375;0.4444;12.5;15;1;0.125;0;0
3142113;1964;1670;;US;CA;;1;;29;5;52;;4;;0.375;;;;;;;
3373474;1968;3000;1965;US;MI;;2;;29;5;52;;2;;0;;13;;;;;
3785050;1974;5128;1972;US;OH;491130;2;;30;6;65;;5;;0.48;;4.2;;;;0.25;0.2
3858299;1975;5485;1973;US;MI;388830;2;12;29;5;52;2;4;1;0.375;0;14.5;2;1;1;1;0.75
3711931;1973;4771;1971;US;MI;388830;2;;29;5;52;;23;;0.7183;;16.2174;;;;0.3889;0.3043
3718965;1973;4813;1971;US;MI;388830;2;;29;5;52;;12;;0.1528;;7.6667;;;;0.8333;0.8333
3858301;1975;5485;1974;US;NY;;1;4;29;5;52;3;2;0.6667;0.5;0;5;14.3333;;;;
3508319;1970;3770;1968;US;MI;;1;;29;5;52;;3;;0;;14.3333;;;;;
3751785;1973;4974;1971;US;VA;;1;;29;5;52;;3;;0;;10;;;;;
3858302;1975;5485;1973;US;PA;602075;2;1;29;5;52;6;2;0.8333;0;0.64;13.5;9.5;0;0;0;0
3151510;1964;1740;;US;NJ;;2;;30;6;65;;8;;0.375;;;;;;;
3212369;1965;2118;;US;MA;;1;;30;6;65;;6;;0.6111;;;;;;;
3706241;1972;4736;1970;US;PA;60460;2;;81;5;59;;9;;0.5926;;10.3333;;;;0;0
3768143;1973;5051;1971;US;NJ;287565;2;;29;5;52;;4;;0.375;;8.5;;;;0;0
3774478;1973;5079;1971;US;NY;90445;2;;81;5;59;;8;;0.6563;;9.25;;;;0;0
3858303;1975;5485;1973;GB;;481660;3;21;228;5;52;6;2;0.5;0.5;0.6667;22.5;16.5;0;0;0;0
3110102;1963;1411;;US;CA;;2;;228;5;52;;7;;0.5714;;;;;;;
3623921;1971;4351;1970;US;PA;234550;2;;148;5;52;;10;;0.82;;11;;;;0.2;0.2
3647730;1972;4449;1969;US;PA;706518;2;;524;1;15;;4;;0.75;;10.5;;;;0;0
3858304;1975;5485;1974;US;CA;260265;2;2;438;4;46;4;20;1;0.64;0.375;5.4;5;0;0;0;0
3266127;1966;2419;;US;NY;;2;;438;4;46;;11;;0.6612;;;;;;;
3537921;1970;3959;1967;US;AZ;386735;2;;438;4;46;;5;;0.32;;7;;;;0;0
3616380;1971;4316;1968;US;NJ;706518;2;;438;4;46;;10;;0.46;;12.4;;;;0;0
3733527;1973;4883;1971;JP;;252865;3;;257;4;46;;3;;0.4444;;13.3333;;;;0;0
3858305;1975;5485;1972;NL;;601715;2;13;29;5;52;3;1;0.3333;0;0;5;22;0;0;0;0
3491436;1970;3679;1968;US;IL;270870;2;;29;5;52;;2;;0.5;;7.5;;;;0.5;0.5
3858306;1975;5485;1971;US;MN;256580;2;6;438;4;46;2;10;1;0.64;0;14.5;4;0.5;0.5;0;0
3459603;1969;3504;1966;US;NJ;597180;6;;438;4;46;;3;;0.4444;;9.6667;;;;0.3333;0.3333
3723190;1973;4834;1968;US;MN;256580;2;;438;4;46;;19;;0.7258;;10.9474;;;;0.3158;0.3158
3858307;1975;5485;1973;JP;;358975;3;3;29;5;52;1;4;1;0.625;0;6.5;3;0;0;0;0
3705312;1972;4722;1970;US;NJ;706518;2;;307;4;49;;9;;0.7901;;13;;;;0.3333;0.3333
3858308;1975;5485;1973;US;NY;59445;2;9;29;5;52;4;20;0.75;0.65;0.6667;13.3;10.5;0.3333;0.25;0;0
3531670;1970;3924;1968;US;NY;59445;2;;310;4;45;;28;;0.5281;;18.1786;;;;0.0714;0.0714
3564705;1971;4071;1967;US;PA;625115;2;;29;5;52;;13;;0.6509;;16.3077;;;;0;0
3655463;1972;4484;1970;US;NY;218550;2;;148;5;52;;7;;0.2449;;4.4286;;;;0.4286;0.4286
3858309;1975;5485;1973;JP;;292010;3;6;29;5;52;4;0;1;;0.375;;6.75;0;0;;
3084420;1963;1194;;US;NY;;2;;29;5;52;;4;;0.625;;;;;;;
3360668;1967;2916;1965;DE;;;5;;310;4;45;;19;;0.4377;;14.0526;;;;;
3623220;1971;4351;1970;US;CO;280070;2;;29;5;52;;4;;0.5;;6.25;;;;0;0
3698079;1972;4673;1970;US;CT;596125;2;;29;5;52;;6;;0.4444;;8.3333;;;;0;0
3858310;1975;5485;1972;SU;;;1;4;29;5;52;5;0;1;;0.32;;9.4;;;;
3106703;1963;1376;;US;NJ;;2;;365;2;24;;2;;0.5;;;;;;;
3134163;1964;1607;;US;NY;;2;;29;5;52;;2;;0;;;;;;;
3168778;1965;1866;;US;PA;;2;;29;5;52;;3;;0.4444;;;;;;;
3460245;1969;3511;1965;US;NY;280070;2;;29;5;52;;1;;0;;7;;;;0;0
3858311;1975;5485;1973;US;NC;218550;2;3;29;5;52;8;1;0.5;0;0.625;14;17;0;0;0;0
3137047;1964;1628;;GB;;;3;;24;6;63;;5;;0.32;;;;;;;
3186067;1965;1978;;US;MA;;2;;29;5;52;;2;;0.5;;;;;;;
3401431;1968;3182;1967;DE;;;3;;24;6;63;;2;;0.5;;7;;;;;
3496967;1970;3707;1967;DE;;576135;3;;140;5;52;;2;;0.5;;16;;;;0;0
3858312;1975;5485;1972;US;IL;573490;2;13;29;5;52;6;2;0.3333;0.5;0.5;13.5;16.6667;0;0;0;0
3202950;1965;2062;;GB;;;3;;336;4;41;;3;;0.6667;;;;;;;
3443136;1969;3413;1967;US;NY;218550;2;;310;4;45;;7;;0.6122;;20.1429;;;;0.4286;0.4286
3858313;1975;5485;1973;JP;;503685;3;5;30;6;65;7;4;0.5714;0;0;16.25;9.5714;0;0;0;0
3315352;1967;2671;1965;US;MO;;2;;30;6;65;;3;;0;;9.3333;;;;;
3688398;1972;4631;1970;US;KS;477105;2;;30;6;65;;3;;0;;3.6667;;;;0.6667;0.6667
3688400;1972;4631;1970;US;MO;477105;2;;30;6;65;;3;;0;;4.6667;;;;0.6667;0.6667
3689998;1972;4638;1970;US;FL;500675;2;;30;6;65;;2;;0;;4;;;;0;0
3858315;1975;5485;1973;US;CT;618615;2;21;30;6;65;5;1;0.6;0;0;4;14.2;0.5;0.2;0;0
3262206;1966;2398;;US;MO;;1;;30;6;65;;15;;0;;;;;;;
3783510;1974;5121;1971;US;CT;618615;2;;30;6;65;;14;;0.1327;;13.2143;;;;0.5556;0.3571
3786563;1974;5135;1971;US;MA;223975;2;;30;6;65;;25;;0.1504;;16.6;;;;0.65;0.52
3858316;1975;5485;1973;NL;;;1;3;30;6;65;5;2;0.2;0;0;7;25;;;;
3740843;1973;4925;1971;NL;;601715;2;;30;6;65;;1;;0;;2;;;;0;0
3858317;1975;5485;1973;US;CA;;1;6;30;6;65;5;1;0.4;0;0.5;18;24.8;;;;
3449992;1969;3455;1967;US;IN;;1;;83;5;51;;5;;0.56;;19.8;;;;;
3805383;1974;5226;1972;US;IL;352960;2;;30;6;65;;4;;0.375;;7.75;;;;0;0
3858318;1975;5485;1973;JP;;304245;3;20;29;5;52;11;2;0.2727;0.5;0;21.5;24;0;0;0;0
3110093;1963;1411;;US;CA;;2;;29;5;52;;14;;0.3673;;;;;;;
3174214;1965;1908;;US;CA;;1;;29;5;52;;1;;0;;;;;;;
3555674;1971;4036;1968;US;PA;220225;2;;29;5;52;;4;;0;;9.25;;;;0;0
3858321;1975;5485;1973;US;CA;361270;2;11;30;6;65;11;9;0.4545;0.4938;0.64;17;16.7273;1;0.0909;0;0
3081661;1963;1173;;US;OH;;2;;83;5;51;;4;;0.625;;;;;;;
3094751;1963;1271;;US;OH;;2;;164;5;52;;8;;0.4063;;;;;;;
3336970;1967;2790;1966;US;OH;;2;;164;5;52;;1;;0;;7;;;;;
3416578;1968;3273;1966;US;WI;;2;;30;6;65;;13;;0.2722;;21.0769;;;;;
3744363;1973;4939;1971;US;CA;361270;2;;30;6;65;;10;;0.32;;17.7;;;;0.1;0.1
3858323;1975;5485;1972;US;CA;;1;3;433;3;39;3;6;0.6667;0;0.5;4;21;;;;
3218109;1965;2146;;JP;;;1;;384;5;59;;3;;0;;;;;;;
3229369;1966;2209;;DE;;;3;;433;3;39;;21;;0.2449;;;;;;;
3858324;1975;5485;1973;DE;;;1;4;33;6;69;7;2;0.1429;0.5;0;7;35.4286;;;;
3308543;1967;2629;1964;GB;;;3;;33;6;69;;2;;0;;21;;;;;
3858325;1975;5485;1972;US;NY;127410;2;1;33;6;69;5;7;0.2;0.6122;0;15.5714;31.2;0;0;0;0
3218724;1965;2153;;US;NJ;;1;;33;6;69;;4;;0.375;;;;;;;
